frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
89,2974.5,15,65,880,,,,,,,13,960,471,,,,,,,15,1017,536,,,,,,,,,,,,,,,,15,814,864,,,,,,
90,3006.7,15,65,880,,,,,,,13,960,470,,,,,,,15,1017,535,,,,,,,,,,,,,,,,14,815,864,,,,,,
91,3041.9,15,65,880,,,,,,,13,959,469,,,,,,,15,1016,533,,,,,,,,,,,,,,,,15,815,864,,,,,,
92,3078.1,15,65,881,,,,,,,13,959,468,,,,,,,15,1016,532,,,,,,,,,,,,,,,,15,814,865,,,,,,
93,3111.8,15,65,881,,,,,,,13,958,467,,,,,,,14,1015,532,,,,,,,,,,,,,,,,15,814,865,,,,,,
94,3143.1,15,65,881,,,,,,,13,957,466,,,,,,,14,1014,529,,,,,,,,,,,,,,,,15,814,865,,,,,,
95,3174.3,15,65,881,,,,,,,13,956,463,,,,,,,14,1014,527,,,,,,,,,,,,,,,,15,814,865,,,,,,
96,3206.4,15,65,880,,,,,,,13,956,462,,,,,,,14,1013,525,,,,,,,,,,,,,,,,15,815,864,,,,,,
97,3242.0,15,65,880,,,,,,,13,955,460,,,,,,,14,1012,523,,,,,,,,,,,,,,,,15,815,864,,,,,,
98,3274.4,15,66,881,,,,,,,13,954,458,,,,,,,14,1012,521,,,,,,,,,,,,,,,,15,815,864,,,,,,
99,3310.4,15,65,880,,,,,,,13,953,457,,,,,,,15,1011,520,,,,,,,,,,,,,,,,15,815,864,,,,,,
100,3342.1,15,65,880,,,,,,,13,952,455,,,,,,,15,1010,517,,,,,,,,,,,,,,,,15,815,864,,,,,,
101,3374.3,15,65,881,,,,,,,13,951,454,,,,,,,14,1009,516,,,,,,,,,,,,,,,,15,814,865,,,,,,
102,3408.4,15,65,881,,,,,,,13,950,452,,,,,,,14,1008,514,,,,,,,,,,,,,,,,15,815,865,,,,,,
103,3442.1,15,65,881,,,,,,,13,949,450,,,,,,,14,1007,512,,,,,,,,,,,,,,,,15,814,865,,,,,,
