frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
87,2904.0,15,53,879,,,,,,,,,,,,,,,,15,1024,579,,,,,,,39,1066,439,,,,,,,15,802,866,,,,,,
88,2940.1,15,52,879,,,,,,,,,,,,,,,,15,1024,581,,,,,,,37,1069,447,,,,,,,15,802,867,,,,,,
89,2973.2,15,52,879,,,,,,,,,,,,,,,,15,1025,583,,,,,,,36,1072,450,,,,,,,15,802,867,,,,,,
90,3004.2,15,52,879,,,,,,,,,,,,,,,,15,1025,584,,,,,,,33,1074,451,,,,,,,15,802,867,,,,,,
91,3039.9,15,52,879,,,,,,,,,,,,,,,,15,1026,585,,,,,,,37,1078,451,,,,,,,15,802,867,,,,,,
92,3072.1,15,53,879,,,,,,,,,,,,,,,,15,1027,587,,,,,,,38,1078,460,,,,,,,15,802,867,,,,,,
93,3104.0,15,52,879,,,,,,,,,,,,,,,,15,1026,589,,,,,,,5,983,493,,,,,,,15,802,867,,,,,,
94,3140.2,15,52,879,,,,,,,,,,,,,,,,15,1027,593,,,,,,,15,1085,449,,,,,,,15,802,867,,,,,,
95,3172.3,15,53,879,,,,,,,,,,,,,,,,,,,,,,,,,51,1055,485,,,,,,,15,802,867,,,,,,
96,3204.1,15,53,879,,,,,,,,,,,,,,,,,,,,,,,,,25,1055,555,,,,,,,15,802,867,,,,,,
97,3239.8,15,52,879,,,,,,,,,,,,,,,,,,,,,,,,,19,1020,502,,,,,,,15,802,866,,,,,,
98,3275.7,15,53,879,,,,,,,,,,,,,,,,,,,,,,,,,21,1004,529,,,,,,,15,802,867,,,,,,
99,3306.6,15,53,879,,,,,,,11,992,576,,,,,,,7,1028,619,,,,,,,45,1073,560,,,,,,,15,802,867,,,,,,
100,3339.8,15,52,879,,,,,,,11,993,585,,,,,,,12,1036,629,,,,,,,52,1062,574,,,,,,,15,802,867,,,,,,
101,3372.0,15,53,879,,,,,,,12,996,592,,,,,,,13,1041,640,,,,,,,24,1046,567,,,,,,,15,802,867,,,,,,
102,3404.1,15,54,879,,,,,,,13,1000,598,,,,,,,15,1045,648,,,,,,,28,1083,622,,,,,,,15,803,867,,,,,,
103,3440.4,15,55,879,,,,,,,13,1004,604,,,,,,,15,1049,654,,,,,,,36,1071,599,,,,,,,15,804,867,,,,,,
104,3471.9,15,56,879,,,,,,,13,1006,608,,,,,,,15,1051,658,,,,,,,26,1084,637,,,,,,,15,806,867,,,,,,
105,3504.7,15,56,879,,,,,,,13,1008,611,,,,,,,15,1051,661,,,,,,,22,1088,635,,,,,,,15,806,867,,,,,,
106,3540.3,15,57,879,,,,,,,13,1009,613,,,,,,,15,1053,663,,,,,,,24,1087,640,,,,,,,15,807,867,,,,,,
107,3572.1,15,57,879,,,,,,,13,1009,614,,,,,,,15,1053,665,,,,,,,23,1088,642,,,,,,,15,808,867,,,,,,
108,3605.5,15,58,879,,,,,,,13,1010,616,,,,,,,14,1054,666,,,,,,,35,1074,609,,,,,,,15,808,867,,,,,,
109,3639.9,15,57,879,,,,,,,13,1011,618,,,,,,,15,1055,668,,,,,,,25,1069,621,,,,,,,15,809,867,,,,,,
110,3673.7,15,58,880,,,,,,,13,1011,620,,,,,,,15,1055,670,,,,,,,35,1074,616,,,,,,,15,808,867,,,,,,
111,3705.6,15,58,880,,,,,,,13,1012,621,,,,,,,14,1056,671,,,,,,,24,1071,630,,,,,,,15,809,867,,,,,,
112,3739.7,15,58,880,,,,,,,13,1013,623,,,,,,,15,1056,673,,,,,,,33,1075,623,,,,,,,15,809,867,,,,,,
113,3772.1,15,57,879,,,,,,,13,1013,623,,,,,,,15,1056,674,,,,,,,17,1064,635,,,,,,,15,808,866,,,,,,
114,3804.2,15,57,879,,,,,,,13,1012,624,,,,,,,14,1056,674,,,,,,,37,1076,623,,,,,,,15,808,866,,,,,,
115,3848.5,15,58,880,,,,,,,13,1013,625,,,,,,,14,1056,676,,,,,,,29,1075,631,,,,,,,15,809,867,,,,,,
116,3872.2,15,58,880,,,,,,,13,1013,626,,,,,,,15,1057,677,,,,,,,15,1066,641,,,,,,,15,808,867,,,,,,
117,3904.0,15,58,880,,,,,,,13,1014,627,,,,,,,14,1057,678,,,,,,,34,1075,626,,,,,,,15,808,867,,,,,,
